"The pathogenic neisseriae contain an inactive rpoN gene and do not utilize the pilE sigma54 promoter.";"Gene";1998
"Specification of surface mating systems among conjugative drug resistance plasmids in Escherichia coli K-12.";"J Bacteriol";1980
"The Cak1p protein kinase is required at G1/S and G2/M in the budding yeast cell cycle.";"Genetics";1997
"Evidence for a Cdc6p-independent mitotic resetting event involving DNA polymerase alpha.";"EMBO J";1998
"Selection of Escherichia coli K-12 chromosomal mutants that prevent expression of F-plasmid functions.";"J Bacteriol";1980
"Dual regulation of meiosis in yeast.";"Cell";1990
"H-pilus assembly kinetics determined by electron microscopy.";"J Bacteriol";1993
"Catabolite repression mutants of Saccharomyces cerevisiae show altered fermentative metabolism as well as cell cycle behavior in glucose-limited chemostat cultures.";"Biotechnol Bioeng";1998
"Roles of PilC and PilE proteins in pilus-mediated adherence of Neisseria gonorrhoeae and Neisseria meningitidis to human erythrocytes and endothelial and epithelial cells.";"Infect Immun";1999
"The mitotically phosphorylated form of the transcription termination factor TTF-1 is associated with the repressed rDNA transcription machinery.";"J Cell Sci";1999
"An inhibitor of yeast cyclin-dependent protein kinase plays an important role in ensuring the genomic integrity of daughter cells.";"Mol Cell Biol";1994
"A yeast gene coding for a putative protein kinase homologous to cdc25 suppressing protein kinase.";"FEBS Lett";1987
"Leucine-responsive regulatory protein and deoxyadenosine methylase control the phase variation and expression of the sfa and daa pili operons in Escherichia coli.";"Mol Microbiol";1994
"Genetic analysis of transfer by the Escherichia coli sex factor F, using P1 transductional complementation.";"J Bacteriol";1972
"The pilL and pilN genes of IncI1 plasmids R64 and ColIb-P9 encode outer membrane lipoproteins responsible for thin pilus biogenesis.";"Plasmid";2000
"The lipopolysaccharide of recipient cells is a specific receptor for PilV proteins, selected by shufflon DNA rearrangement, in liquid matings with donors bearing the R64 plasmid.";"Mol Gen Genet";2000
"Pilus vaccines.";"Vaccine";1985
"The comP locus of Neisseria gonorrhoeae encodes a type IV prepilin that is dispensable for pilus biogenesis but essential for natural transformation.";"Mol Microbiol";1999
"C-terminal binding domain of Rho GDP-dissociation inhibitor directs N-terminal inhibitory peptide to GTPases.";"Nature";1997
"Ras2 and Ras1 protein phosphorylation in Saccharomyces cerevisiae.";"J Biol Chem";1997
"The histidine-221 to tyrosine substitution in v-mos abolishes its biological function and its protein kinase activity.";"Virology";1988
"Effect of dibutyryladenosine 3':5'-cyclic monophosphate on growth and differentiation in Caulobacter crescentus.";"Proc Natl Acad Sci U S A";1972
"P-fimbriae of pyelonephritogenic Escherichia coli: identification and chemical characterization of receptors.";"Infection";1983
"The rec102 mutant of yeast is defective in meiotic recombination and chromosome synapsis.";"Genetics";1992
"Molecular characterization of CDC42, a Saccharomyces cerevisiae gene involved in the development of cell polarity.";"J Cell Biol";1990
"The C-terminal part of the CDC25 gene product plays a key role in signal transduction in the glucose-induced modulation of cAMP level in Saccharomyces cerevisiae.";"Eur J Biochem";1990
"Rho, rac and cdc42 GTPases: regulators of actin structures, cell adhesion and motility.";"Biochem Soc Trans";1995
"Nuclear accumulation of Saccharomyces cerevisiae Mcm3 is dependent on its nuclear localization sequence.";"Genes Cells";1997
"Distribution of type 1 and P pili on uropathogenic Escherichia coli O6.";"Infect Immun";1987
"Reactogenicity, immunogenicity and efficacy studies of Escherichia coli type 1 somatic pili parenteral vaccine in man.";"Scand J Infect Dis Suppl";1982
"The plasma membrane ferrireductase activity of Saccharomyces cerevisiae is partially controlled by cyclic AMP.";"Biochem J";1991
"Use of a known plasmid and transposon as tracers for the incompatibility classification of a cryptic plasmid.";"Mol Gen Genet";1982
"NAP1 acts with Clb1 to perform mitotic functions and to suppress polar bud growth in budding yeast.";"J Cell Biol";1995
"Lack of expression of bundle-forming pili in some clinical isolates of enteropathogenic Escherichia coli (EPEC) is due to a conserved large deletion in the bfp operon.";"FEMS Microbiol Lett";1999
"A key role for type 1 pili in enterobacterial communicability.";"Mol Microbiol";1992
"Flagella on Legionnaires' disease bacteria: ultastructural observations.";"Ann Intern Med";1980
"The adenylate cyclase/protein kinase cascade regulates entry into meiosis in Saccharomyces cerevisiae through the gene IME1.";"EMBO J";1990
"Construction and expression of recombinant plasmids encoding type 1 or D-mannose-resistant pili from a urinary tract infection Escherichia coli isolate.";"Infect Immun";1981
"The Saccharomyces cerevisiae gene product SDC25 C-domain functions as an oncoprotein in NIH3T3 cells.";"Oncogene";1993
"The control of morphogenesis in Saccharomyces cerevisiae by Elm1 kinase is responsive to RAS/cAMP pathway activity and tryptophan availability.";"Mol Microbiol";1997
"Characterization of SKM1, a Saccharomyces cerevisiae gene encoding a novel Ste20/PAK-like protein kinase.";"Mol Microbiol";1997
"Impaired colonization by and full invasiveness of Escherichia coli K1 bearing a site-directed mutation in the type 1 pilin gene.";"Infect Immun";1990
"Segregation of unreplicated chromosomes in Saccharomyces cerevisiae reveals a novel G1/M-phase checkpoint.";"Mol Cell Biol";1995
"The lethality of p60v-src in Saccharomyces cerevisiae and the activation of p34CDC28 kinase are dependent on the integrity of the SH2 domain.";"J Cell Sci";1993
"The DLP1 mutant of the yeast Saccharomyces cerevisiae with an increased copy number of the 2micron plasmid shows a shortened lifespan.";"Mech Ageing Dev";1999
"Adherence characteristics to human small intestinal mucosa of Escherichia coli isolated from patients with diarrhea or urinary tract infections.";"J Infect Dis";1990
"Interaction of FimB and FimE with the fim switch that controls the phase variation of type 1 fimbriae in Escherichia coli K-12.";"Mol Microbiol";1996
"Effect of Zn2+ on bacterial conjugation: increase in ability of F- cells to form mating pairs.";"J Bacteriol";1973
"Immunization of suckling pigs against enterotoxigenic Escherichia coli-induced diarrheal disease by vaccinating dams with purified 987 or K99 pili: protection correlates with pilus homology of vaccine and challenge.";"Infect Immun";1978
"Upstream activating sequences that are shared by two divergently transcribed operons mediate cAMP-CRP regulation of pilus-adhesin in Escherichia coli.";"Mol Microbiol";1989
"The role of phosphorylation and the CDC28 protein kinase in cell cycle-regulated nuclear import of the S. cerevisiae transcription factor SWI5.";"Cell";1991
"Characterization of the mitotic specific phosphorylation site of histone H1. Absence of a consensus sequence for the p34cdc2/cyclin B kinase.";"J Biol Chem";1995
"Peyer's patch lymphoid follicle epithelial adherence of a rabbit enteropathogenic Escherichia coli (strain RDEC-1). Role of plasmid-mediated pili in initial adherence.";"J Clin Invest";1984
"Far1 and Fus3 link the mating pheromone signal transduction pathway to three G1-phase Cdc28 kinase complexes.";"Mol Cell Biol";1993
"The guanine-nucleotide-exchange factor Cdc24p is targeted to the nucleus and polarized growth sites.";"Curr Biol";1999
"Morphological and serological relationships of conjugative pili.";"Plasmid";1980
"Regulation of Cdc28 cyclin-dependent protein kinase activity during the cell cycle of the yeast Saccharomyces cerevisiae.";"Microbiol Mol Biol Rev";1998
"Inhibition of the adhesion of E. coli on cultured human epithelial cells in the presence of promethazine or imipramine.";"Zentralbl Bakteriol Mikrobiol Hyg A";1983
"Surface properties of the Vero cytotoxin-producing Escherichia coli O157:H7.";"Infect Immun";1987
"Role of intimin and bundle-forming pili in enteropathogenic Escherichia coli adhesion to pediatric intestinal tissue in vitro.";"Infect Immun";1998
"Glycans of bovine lactoferrin function as receptors for the type 1 fimbrial lectin of Escherichia coli.";"Infect Immun";1996
"Mannose-sensitive and Gal-Gal binding Escherichia coli pili from recombinant strains. Chemical, functional, and serological properties.";"J Exp Med";1983
"Use of enzyme-linked immunosorbent assay for detection of K88 pili in fecal specimens from swine.";"Am J Vet Res";1983
"Wiskott-Aldrich syndrome protein induces actin clustering without direct binding to Cdc42.";"J Biol Chem";1999
"Identification of a human guanine nucleotide-releasing factor (H-GRF55) specific for Ras proteins.";"Oncogene";1993
"Identification of genes required for alpha 2 repression in Saccharomyces cerevisiae.";"Genetics";1995
"The activation of adenylate cyclase by guanyl nucleotides in Saccharomyces cerevisiae is controlled by the CDC25 start gene product.";"Mol Cell Biol";1987
"Frequency among Enterobacteriaceae of the DNA sequences encoding type 1 pili.";"J Bacteriol";1985
"Solution secondary structure of a bacterially expressed peptide from the receptor binding domain of Pseudomonas aeruginosa pili strain PAK: A heteronuclear multidimensional NMR study.";"Biochemistry";1997
"Diversity of pilus subunits of Escherichia coli isolated from avian species.";"Avian Dis";1988
"14-3-3 proteins: potential roles in vesicular transport and Ras signaling in Saccharomyces cerevisiae.";"Proc Natl Acad Sci U S A";1995
"Distinct subcellular localization patterns contribute to functional specificity of the Cln2 and Cln3 cyclins of Saccharomyces cerevisiae.";"Mol Cell Biol";2000
"Mammalian Chk2 is a downstream effector of the ATM-dependent DNA damage checkpoint pathway.";"Oncogene";1999
"N-terminal amino acid sequencing of EDP208 conjugative pili.";"J Bacteriol";1983
"Delineation of the Cdc42/Rac-binding domain of p21-activated kinase.";"Biochemistry";1998
"Nucleocytoplasmic shuttling of the Cdc42p exchange factor Cdc24p.";"J Cell Biol";2000
"Mucosal immune response to RDEC-1 infection: study of lamina propria antibody-producing cells and biliary antibody.";"Infect Immun";1992
"Mutations in CDC14 result in high sensitivity to cyclin gene dosage in Saccharomyces cerevisiae.";"Mol Gen Genet";2000
"Gene rfaH, which affects lipopolysaccharide core structure in Salmonella typhimurium, is required also for expression of F-factor functions.";"J Bacteriol";1981
"An additional homolog of the fission yeast cdc25+ gene occurs in humans and is highly expressed in some cancer cells.";"New Biol";1991
"Antirepression function in Escherichia coli for the cAMP-cAMP receptor protein transcriptional activator.";"Proc Natl Acad Sci U S A";1992
"Monoclonal antibody enzyme-linked immunosorbent assay for identification of K99-positive Escherichia coli isolates from calves.";"J Clin Microbiol";1984
"WAVE, a novel WASP-family protein involved in actin reorganization induced by Rac.";"EMBO J";1998
"The Polo-related kinase Cdc5 activates and is destroyed by the mitotic cyclin destruction machinery in S. cerevisiae.";"Curr Biol";1998
"Autoregulation and multiple DNA interactions by a transcriptional regulatory protein in E. coli pili biogenesis.";"EMBO J";1989
"Virulence properties of Escherichia coli 83972, a prototype strain associated with asymptomatic bacteriuria.";"Infect Immun";1999
"A role for Ctr9p and Paf1p in the regulation G1 cyclin expression in yeast.";"Nucleic Acids Res";1999
"Molecular cloning of cDNAs encoding a guanine-nucleotide-releasing factor for Ras p21.";"Nature";1992
"A natural mutant of plasmid RP4 that confers phage resistance and reduced conjugative transfer.";"FEMS Microbiol Lett";1992
"The EH-domain-containing protein Pan1 is required for normal organization of the actin cytoskeleton in Saccharomyces cerevisiae.";"Mol Cell Biol";1996
"Surface properties of diarrhoeagenic Escherichia coli isolates.";"J Med Microbiol";1997
"Regulation of the polarization of T cells toward antigen-presenting cells by Ras-related GTPase CDC42.";"Proc Natl Acad Sci U S A";1995
"Expression of the pilin gene from Bacteroides nodosus in Escherichia coli.";"Infect Immun";1986
"Phages C-2 and J: IncC and IncJ plasmid-dependent phages, respectively.";"J Gen Microbiol";1982
"Mutational analysis of plasmid R64 thin pilus prepilin: the entire prepilin sequence is required for processing by type IV prepilin peptidase.";"J Bacteriol";1998
"Role of type 1 fimbriae in EPEC infections.";"Microb Pathog";1997
"Expression, purification and kinetic behaviour of fission yeast low M(r) protein-tyrosine phosphatase.";"FEBS Lett";1995
"Bordetella avium hemagglutination and motility mutants: isolation, characterization, and pathogenicity.";"Avian Dis";1994
"Experimental investigations on the immunomodulating activity of polybacterial preparation for peroral immunotherapy and immunoprophylaxis of uroinfections.";"Int J Immunopharmacol";1995
